exploration_fraction,runs,target_hits,test_mean_mean,test_mean_std,test_best_mean,test_best_std,best_ever_mean,best_ever_std,final_unique_flow_mean,final_unique_flow_std,final_grad_norm_mean,final_grad_norm_std,runtime_mean_seconds,runtime_std_seconds
0.0,10,4,3.725264310836792,0.239355093599716,3.7240219354629516,0.23892358725846186,3.6091246128082277,0.18451794192232135,0.0033203125,0.0016079543014620402,0.9164572194218635,0.7277031574114948,103.00389827480066,5.596571822577015
0.1,10,5,3.6898907661437987,0.19042947371260063,3.651728367805481,0.1842953925390114,3.5781248092651365,0.16253204653115144,0.02440347071583514,0.011492538919199083,44.55643177032471,18.78780318977256,100.51263542900051,6.15134029700486
0.25,10,5,4.129849314689636,0.5127850070667809,3.6429311990737916,0.18207575911315527,3.5922524452209474,0.16166199949742444,0.22539062499999998,0.25859275198186804,60.24205341339111,28.382719547842537,89.50153728619917,9.349147892487153
